,Date,Week day,ON,1W,1M,2M,3M,6M,12M
568,2008-11-09,Thu,4.3,4.3975,4.51125,4.75625,4.9543800000000005,5.1725,5.3325
569,2008-10-09,Wed,4.30375,4.39875,4.50875,4.756880000000001,4.953130000000001,5.1675,5.33
570,2008-09-09,Tue,3.9625,4.3975,4.5125,4.756880000000001,4.955,5.16875,5.33125
571,2008-08-09,Mon,4.30375,4.39875,4.51,4.75813,4.955,5.16875,5.335
572,2008-05-09,Fri,4.31,4.39625,4.51063,4.755,4.955,5.16375,5.32
573,2008-04-09,Thu,4.3075,4.39875,4.5125,4.756880000000001,4.95625,5.16375,5.3275
574,2008-03-09,Wed,4.30813,4.39688,4.51125,4.75625,4.953130000000001,5.1575,5.32
575,2008-02-09,Tue,4.3025,4.39875,4.50813,4.75188,4.95188,5.154380000000001,5.32313
576,2008-01-09,Mon,4.30125,4.39688,4.50813,4.75438,4.9543800000000005,5.15563,5.32
577,2008-08-29,Fri,4.36875,4.395630000000001,4.50438,4.755,4.95938,5.16,5.32688
578,2008-08-28,Thu,4.2975,4.395630000000001,4.5025,4.75625,4.95938,5.15688,5.32375
579,2008-08-27,Wed,4.29375,4.40375,4.47688,4.755,4.96,5.15125,5.305
580,2008-08-26,Tue,4.27625,4.40813,4.47875,4.75563,4.9575,5.15188,5.3068800000000005
581,2008-08-25,Mon,4.27,4.40563,4.47938,4.75438,4.95563,5.15325,5.31238
582,2008-08-22,Fri,4.265630000000001,4.4,4.47375,4.7525,4.95188,5.15313,5.31125
583,2008-08-21,Thu,4.265,4.39625,4.47375,4.7525,4.95188,5.15188,5.305630000000001
584,2008-08-20,Wed,4.275,4.37875,4.47813,4.75563,4.95563,5.15563,5.31
585,2008-08-19,Tue,4.29625,4.38438,4.47938,4.756880000000001,4.95688,5.155,5.296880000000001
586,2008-08-18,Mon,4.295,4.386880000000001,4.48375,4.75625,4.95625,5.15688,5.30063
587,2008-08-15,Fri,4.29375,4.38875,4.4825,4.75563,4.958130000000001,5.154380000000001,5.305630000000001
588,2008-08-14,Thu,4.296880000000001,4.3875,4.480630000000001,4.75438,4.95625,5.15188,5.305
589,2008-08-13,Wed,4.30375,4.39,4.48188,4.75563,4.958130000000001,5.15188,5.30938
590,2008-12-08,Tue,4.32875,4.39,4.480630000000001,4.75625,4.95688,5.15188,5.3156300000000005
591,2008-11-08,Mon,4.3,4.39,4.48188,4.7575,4.95938,5.15188,5.32
592,2008-08-08,Fri,4.30625,4.39313,4.47813,4.75813,4.96063,5.15125,5.31188
593,2008-07-08,Thu,4.30875,4.3925,4.480630000000001,4.75813,4.96375,5.16375,5.34938
594,2008-06-08,Wed,4.3,4.39313,4.47813,4.75813,4.96438,5.1625,5.35313
595,2008-05-08,Tue,4.30125,4.395,4.4825,4.75813,4.966880000000001,5.15875,5.35688
596,2008-04-08,Mon,4.29,4.3918800000000005,4.48188,4.75813,4.965,5.15625,5.35625
597,2008-01-08,Fri,4.29125,4.386880000000001,4.47813,4.75563,4.9631300000000005,5.15125,5.3575
598,2008-07-31,Thu,4.3725,4.39125,4.47813,4.75438,4.9625,5.14875,5.36688
599,2008-07-30,Wed,4.29375,4.3918800000000005,4.47688,4.75375,4.96063,5.15313,5.37063
600,2008-07-29,Tue,4.29438,4.405,4.4775,4.74563,4.95938,5.14688,5.381880000000001
601,2008-07-28,Mon,4.29375,4.405,4.48125,4.74688,4.96,5.14688,5.38938
602,2008-07-25,Fri,4.29125,4.404380000000001,4.48625,4.74938,4.9631300000000005,5.14813,5.386880000000001
603,2008-07-24,Thu,4.2975,4.399380000000001,4.4825,4.74688,4.95938,5.15188,5.40688
604,2008-07-23,Wed,4.293130000000001,4.3975,4.48,4.748130000000001,4.95938,5.15563,5.42563
605,2008-07-22,Tue,4.28375,4.35688,4.4725,4.74563,4.955,5.15375,5.4125
606,2008-07-21,Mon,4.28375,4.355630000000001,4.46875,4.748130000000001,4.95563,5.149380000000001,5.41125
607,2008-07-18,Fri,4.27625,4.35625,4.466880000000001,4.74625,4.953130000000001,5.13625,5.37688
608,2008-07-17,Thu,4.285,4.35438,4.46813,4.74688,4.958130000000001,5.140630000000001,5.38063
609,2008-07-16,Wed,4.2825,4.35125,4.46563,4.74125,4.953130000000001,5.13438,5.37063
610,2008-07-15,Tue,4.28,4.34813,4.46563,4.7443800000000005,4.958130000000001,5.13875,5.37563
611,2008-07-14,Mon,4.27125,4.3475,4.46563,4.74375,4.9575,5.14313,5.385
612,2008-11-07,Fri,4.275,4.3468800000000005,4.465,4.74375,4.95938,5.140630000000001,5.3875
613,2008-10-07,Thu,4.28875,4.34625,4.46813,4.743130000000001,4.95688,5.13375,5.38438
614,2008-09-07,Wed,4.2875,4.34875,4.46875,4.7443800000000005,4.96063,5.1425,5.3925
615,2008-08-07,Tue,3.8125,4.3475,4.46875,4.743130000000001,4.958130000000001,5.136880000000001,5.37688
616,2008-07-07,Mon,3.92125,4.325,4.4675,4.74188,4.9543800000000005,5.14375,5.39313
617,2008-04-07,Fri,3.93125,4.27375,4.46625,4.74,4.95688,5.1425,5.395630000000001
618,2008-03-07,Thu,3.93375,4.22375,4.46375,4.74375,4.9631300000000005,5.16125,5.43688
619,2008-02-07,Wed,3.935,4.13,4.44313,4.7356300000000005,4.9543800000000005,5.14813,5.41938
620,2008-01-07,Tue,3.92875,4.1275,4.44688,4.7375,4.9543800000000005,5.14438,5.41625
621,2008-06-30,Mon,4.20875,4.13063,4.43938,4.735,4.949380000000001,5.12938,5.39375
622,2008-06-27,Fri,3.7425,4.13938,4.43688,4.7356300000000005,4.94875,5.13,5.3875
623,2008-06-26,Thu,3.91125,4.24375,4.46,4.74563,4.9543800000000005,5.12125,5.40813
624,2008-06-25,Wed,3.97,4.310630000000001,4.480630000000001,4.748130000000001,4.955,5.12375,5.41625
625,2008-06-24,Tue,4.00375,4.36875,4.489380000000001,4.74938,4.9575,5.125,5.41938
626,2008-06-23,Mon,4.0025,4.41125,4.489380000000001,4.75063,4.95563,5.12625,5.41625
627,2008-06-20,Fri,4.005,4.425,4.489380000000001,4.755,4.95688,5.125,5.42875
628,2008-06-19,Thu,4.01875,4.12,4.4925,4.75188,4.95938,5.125,5.4318800000000005
629,2008-06-18,Wed,4.025,4.12625,4.48,4.74875,4.95625,5.12375,5.4275
630,2008-06-17,Tue,4.03375,4.135,4.480630000000001,4.748130000000001,4.95875,5.125,5.43375
631,2008-06-16,Mon,4.03625,4.13,4.47125,4.748130000000001,4.958130000000001,5.125,5.435
632,2008-06-13,Fri,4.0325,4.12563,4.46875,4.7475,4.95688,5.12938,5.43625
633,2008-12-06,Thu,4.03875,4.140630000000001,4.4718800000000005,4.74688,4.955,5.12125,5.42125
634,2008-11-06,Wed,4.04625,4.145,4.47125,4.745,4.955,5.1193800000000005,5.41688
635,2008-10-06,Tue,4.1075,4.17938,4.47125,4.74688,4.95938,5.12063,5.435
636,2008-09-06,Mon,3.98125,4.171880000000001,4.47375,4.748130000000001,4.96125,5.12,5.43625
637,2008-06-06,Fri,3.98375,4.1575,4.47625,4.7525,4.96,5.1125,5.42
638,2008-05-06,Thu,4.0025,4.16688,4.45625,4.68688,4.864380000000001,4.93938,5.12688
639,2008-04-06,Wed,4.01125,4.17875,4.45938,4.68688,4.86188,4.93688,5.10625
640,2008-03-06,Tue,4.05,4.2043800000000005,4.465,4.68688,4.86281,4.92938,5.09938
641,2008-02-06,Mon,4.05375,4.21,4.4621900000000005,4.68688,4.86406,4.92875,5.09625
642,2008-05-30,Fri,4.15375,4.211880000000001,4.46,4.685630000000001,4.86,4.926880000000001,5.09125
643,2008-05-29,Thu,4.12625,4.21563,4.461880000000001,4.68438,4.8575,4.92375,5.0575
644,2008-05-28,Wed,4.08125,4.225630000000001,4.37125,4.67875,4.85625,4.92563,5.05438
645,2008-05-27,Tue,4.06125,4.22688,4.373130000000001,4.6775,4.8575,4.92438,5.046880000000001
646,2008-05-26,Mon,4.045,4.22063,4.37375,4.6775,4.855,4.9231300000000005,5.03938
647,2008-05-23,Fri,4.00875,4.21813,4.37438,4.67938,4.855630000000001,4.91688,5.024380000000001
648,2008-05-22,Thu,4.01,4.215,4.37438,4.67875,4.855,4.90875,4.99688
649,2008-05-21,Wed,3.99,4.18438,4.373130000000001,4.6775,4.85375,4.90375,4.9975
650,2008-05-20,Tue,3.99875,4.19125,4.37563,4.67813,4.85375,4.89688,4.9856300000000005
651,2008-05-19,Mon,4.00625,4.18813,4.37188,4.6775,4.8575,4.8975,4.9825
652,2008-05-16,Fri,4.00625,4.19,4.37063,4.675,4.855,4.89625,4.9825
653,2008-05-15,Thu,4.01375,4.19813,4.37688,4.67813,4.8575,4.89813,4.985
654,2008-05-14,Wed,4.02625,4.21375,4.38313,4.676880000000001,4.85625,4.88813,4.97
655,2008-05-13,Tue,4.02125,4.22625,4.38313,4.675,4.85188,4.8775,4.95063
656,2008-12-05,Mon,3.7275,4.20063,4.38125,4.67438,4.8525,4.87688,4.949380000000001
657,2008-09-05,Fri,3.84,4.21375,4.38313,4.67625,4.85375,4.873130000000001,4.945
658,2008-08-05,Thu,4.03125,4.23375,4.38438,4.67813,4.85313,4.8775,4.95625
659,2008-07-05,Wed,4.06125,4.25188,4.38313,4.67875,4.85375,4.8781300000000005,4.95688
660,2008-06-05,Tue,4.0775,4.2625,4.38625,4.68,4.855630000000001,4.881880000000001,4.9575
661,2008-05-05,Mon,4.08,4.27,4.38563,4.68,4.8575,4.88,4.95688
662,2008-02-05,Fri,4.0825,4.265630000000001,4.38625,4.68438,4.85625,4.88313,4.9525
663,2008-01-05,Thu,4.2375,4.26625,4.38813,4.68375,4.85375,4.885,4.95875
