,Date_Stamp,EURUSD,euro_zone_growth,euro_zone_ibr,por_av_wage,por_bank_lending,por_income_tax,por_infl,por_personal_saving,por_unemployment
1546,2019-01-31,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1547,2019-02-01,1.4589,-3.8,-0.3418,809.34,6.69,40.0,0.0,13.7,7.3
1548,2019-02-04,1.4589,-3.8,-0.3394,809.34,6.69,40.0,0.0,13.7,7.3
1549,2019-02-05,1.4589,-3.8,-0.3391,809.34,6.69,40.0,0.0,13.7,7.3
1550,2019-02-06,1.4589,-3.8,-0.332,809.34,6.69,40.0,0.0,13.7,7.3
1551,2019-02-07,1.4589,-3.8,-0.3315,809.34,6.69,40.0,0.0,13.7,7.3
1552,2019-02-08,1.4589,-3.8,-0.3324,809.34,6.69,40.0,0.0,13.7,7.3
1553,2019-02-11,1.4589,-3.8,-0.3335,809.34,6.69,40.0,0.0,13.7,7.3
1554,2019-02-12,1.4589,-3.8,-0.332,809.34,6.69,40.0,0.0,13.7,7.3
1555,2019-02-13,1.4589,-3.8,-0.3444,809.34,6.69,40.0,0.0,13.7,7.3
1556,2019-02-14,1.4589,-3.8,-0.3425,809.34,6.69,40.0,0.0,13.7,7.3
1557,2019-02-15,1.4589,-3.8,-0.3371,809.34,6.69,40.0,0.0,13.7,7.3
1558,2019-02-18,1.4589,-3.8,-0.34700000000000003,809.34,6.69,40.0,0.0,13.7,7.3
1559,2019-02-19,1.4589,-3.8,-0.3455,809.34,6.69,40.0,0.0,13.7,7.3
1560,2019-02-20,1.4589,-3.8,-0.3444,809.34,6.69,40.0,0.0,13.7,7.3
1561,2019-02-21,1.4589,-3.8,-0.3358,809.34,6.69,40.0,0.0,13.7,7.3
1562,2019-02-22,1.4589,-3.8,-0.3364,809.34,6.69,40.0,0.0,13.7,7.3
1563,2019-02-25,1.4589,-3.8,-0.3365,809.34,6.69,40.0,0.0,13.7,7.3
1564,2019-02-26,1.4589,-3.8,-0.3367,809.34,6.69,40.0,0.0,13.7,7.3
1565,2019-02-27,1.4589,-3.8,-0.337,809.34,6.69,40.0,0.0,13.7,7.3
1566,2019-02-28,1.4589,-3.8,-0.341,809.34,6.69,40.0,0.0,13.7,7.3
1567,2019-03-01,1.4589,-3.8,-0.3407,809.34,6.69,40.0,0.0,13.7,7.3
1568,2019-03-04,1.4589,-3.8,-0.3332,809.34,6.69,40.0,0.0,13.7,7.3
1569,2019-03-05,1.4589,-3.8,-0.3364,809.34,6.69,40.0,0.0,13.7,7.3
1570,2019-03-06,1.4589,-3.8,-0.332,809.34,6.69,40.0,0.0,13.7,7.3
1571,2019-03-07,1.4589,-3.8,-0.3318,809.34,6.69,40.0,0.0,13.7,7.3
1572,2019-03-08,1.4589,-3.8,-0.3301,809.34,6.69,40.0,0.0,13.7,7.3
1573,2019-03-11,1.4589,-3.8,-0.3298,809.34,6.69,40.0,0.0,13.7,7.3
1574,2019-03-12,1.4589,-3.8,-0.3314,809.34,6.69,40.0,0.0,13.7,7.3
1575,2019-03-13,1.4589,-3.8,-0.3317,809.34,6.69,40.0,0.0,13.7,7.3
1576,2019-03-14,1.4589,-3.8,-0.3317,809.34,6.69,40.0,0.0,13.7,7.3
1577,2019-03-15,1.4589,-3.8,-0.3417,809.34,6.69,40.0,0.0,13.7,7.3
1578,2019-03-18,1.4589,-3.8,-0.3384,809.34,6.69,40.0,0.0,13.7,7.3
1579,2019-03-19,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1580,2019-03-20,1.4589,-3.8,-0.3344,809.34,6.69,40.0,0.0,13.7,7.3
1581,2019-03-21,1.4589,-3.8,-0.3397,809.34,6.69,40.0,0.0,13.7,7.3
1582,2019-03-22,1.4589,-3.8,-0.3357,809.34,6.69,40.0,0.0,13.7,7.3
1583,2019-03-25,1.4589,-3.8,-0.3345,809.34,6.69,40.0,0.0,13.7,7.3
1584,2019-03-26,1.4589,-3.8,-0.3428,809.34,6.69,40.0,0.0,13.7,7.3
1585,2019-03-27,1.4589,-3.8,-0.3478,809.34,6.69,40.0,0.0,13.7,7.3
1586,2019-03-28,1.4589,-3.8,-0.3458,809.34,6.69,40.0,0.0,13.7,7.3
1587,2019-03-29,1.4589,-3.8,-0.348,809.34,6.69,40.0,0.0,13.7,7.3
1588,2019-04-01,1.4589,-3.8,-0.3438,809.34,6.69,40.0,0.0,13.7,7.3
1589,2019-04-02,1.4589,-3.8,-0.33899999999999997,809.34,6.69,40.0,0.0,13.7,7.3
1590,2019-04-03,1.4589,-3.8,-0.3451,809.34,6.69,40.0,0.0,13.7,7.3
1591,2019-04-04,1.4589,-3.8,-0.3482,809.34,6.69,40.0,0.0,13.7,7.3
1592,2019-04-05,1.4589,-3.8,-0.3588,809.34,6.69,40.0,0.0,13.7,7.3
1593,2019-04-08,1.4589,-3.8,-0.3602,809.34,6.69,40.0,0.0,13.7,7.3
1594,2019-04-09,1.4589,-3.8,-0.3578,809.34,6.69,40.0,0.0,13.7,7.3
1595,2019-04-10,1.4589,-3.8,-0.3562,809.34,6.69,40.0,0.0,13.7,7.3
1596,2019-04-11,1.4589,-3.8,-0.3485,809.34,6.69,40.0,0.0,13.7,7.3
1597,2019-04-12,1.4589,-3.8,-0.3604,809.34,6.69,40.0,0.0,13.7,7.3
1598,2019-04-15,1.4589,-3.8,-0.3477,809.34,6.69,40.0,0.0,13.7,7.3
1599,2019-04-16,1.4589,-3.8,-0.3467,809.34,6.69,40.0,0.0,13.7,7.3
1600,2019-04-17,1.4589,-3.8,-0.3481,809.34,6.69,40.0,0.0,13.7,7.3
1601,2019-04-18,1.4589,-3.8,-0.35,809.34,6.69,40.0,0.0,13.7,7.3
1602,2019-04-19,1.4589,-3.8,-0.35,809.34,6.69,40.0,0.0,13.7,7.3
1603,2019-04-22,1.4589,-3.8,-0.35,809.34,6.69,40.0,0.0,13.7,7.3
1604,2019-04-23,1.4589,-3.8,-0.3515,809.34,6.69,40.0,0.0,13.7,7.3
1605,2019-04-24,1.4589,-3.8,-0.3475,809.34,6.69,40.0,0.0,13.7,7.3
1606,2019-04-25,1.4589,-3.8,-0.348,809.34,6.69,40.0,0.0,13.7,7.3
1607,2019-04-26,1.4589,-3.8,-0.3607,809.34,6.69,40.0,0.0,13.7,7.3
1608,2019-04-29,1.4589,-3.8,-0.3567,809.34,6.69,40.0,0.0,13.7,7.3
1609,2019-04-30,1.4589,-3.8,-0.3461,809.34,6.69,40.0,0.0,13.7,7.3
1610,2019-05-01,1.4589,-3.8,-0.341,809.34,6.69,40.0,0.0,13.7,7.3
1611,2019-05-02,1.4589,-3.8,-0.3475,809.34,6.69,40.0,0.0,13.7,7.3
1612,2019-05-03,1.4589,-3.8,-0.3444,809.34,6.69,40.0,0.0,13.7,7.3
1613,2019-05-06,1.4589,-3.8,-0.3444,809.34,6.69,40.0,0.0,13.7,7.3
1614,2019-05-07,1.4589,-3.8,-0.353,809.34,6.69,40.0,0.0,13.7,7.3
1615,2019-05-08,1.4589,-3.8,-0.3532,809.34,6.69,40.0,0.0,13.7,7.3
1616,2019-05-09,1.4589,-3.8,-0.355,809.34,6.69,40.0,0.0,13.7,7.3
1617,2019-05-10,1.4589,-3.8,-0.3585,809.34,6.69,40.0,0.0,13.7,7.3
1618,2019-05-13,1.4589,-3.8,-0.364,809.34,6.69,40.0,0.0,13.7,7.3
1619,2019-05-14,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1620,2019-05-15,1.4589,-3.8,-0.3641,809.34,6.69,40.0,0.0,13.7,7.3
1621,2019-05-16,1.4589,-3.8,-0.3651,809.34,6.69,40.0,0.0,13.7,7.3
1622,2019-05-17,1.4589,-3.8,-0.354,809.34,6.69,40.0,0.0,13.7,7.3
1623,2019-05-20,1.4589,-3.8,-0.3544,809.34,6.69,40.0,0.0,13.7,7.3
1624,2019-05-21,1.4589,-3.8,-0.3597,809.34,6.69,40.0,0.0,13.7,7.3
1625,2019-05-22,1.4589,-3.8,-0.359,809.34,6.69,40.0,0.0,13.7,7.3
1626,2019-05-23,1.4589,-3.8,-0.359,809.34,6.69,40.0,0.0,13.7,7.3
1627,2019-05-24,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1628,2019-05-27,1.4589,-3.8,-0.3592,809.34,6.69,40.0,0.0,13.7,7.3
1629,2019-05-28,1.4589,-3.8,-0.3505,809.34,6.69,40.0,0.0,13.7,7.3
1630,2019-05-29,1.4589,-3.8,-0.3512,809.34,6.69,40.0,0.0,13.7,7.3
1631,2019-05-30,1.4589,-3.8,-0.3522,809.34,6.69,40.0,0.0,13.7,7.3
1632,2019-05-31,1.4589,-3.8,-0.3432,809.34,6.69,40.0,0.0,13.7,7.3
1633,2019-06-03,1.4589,-3.8,-0.3522,809.34,6.69,40.0,0.0,13.7,7.3
1634,2019-06-04,1.4589,-3.8,-0.3545,809.34,6.69,40.0,0.0,13.7,7.3
1635,2019-06-05,1.4589,-3.8,-0.3661,809.34,6.69,40.0,0.0,13.7,7.3
1636,2019-06-06,1.4589,-3.8,-0.3711,809.34,6.69,40.0,0.0,13.7,7.3
1637,2019-06-07,1.4589,-3.8,-0.3668,809.34,6.69,40.0,0.0,13.7,7.3
1638,2019-06-10,1.4589,-3.8,-0.3662,809.34,6.69,40.0,0.0,13.7,7.3
1639,2019-06-11,1.4589,-3.8,-0.3641,809.34,6.69,40.0,0.0,13.7,7.3
1640,2019-06-12,1.4589,-3.8,-0.366,809.34,6.69,40.0,0.0,13.7,7.3
1641,2019-06-13,1.4589,-3.8,-0.3588,809.34,6.69,40.0,0.0,13.7,7.3
1642,2019-06-14,1.4589,-3.8,-0.3588,809.34,6.69,40.0,0.0,13.7,7.3
1643,2019-06-17,1.4589,-3.8,-0.3601,809.34,6.69,40.0,0.0,13.7,7.3
1644,2019-06-18,1.4589,-3.8,-0.3731,809.34,6.69,40.0,0.0,13.7,7.3
1645,2019-06-19,1.4589,-3.8,-0.3754,809.34,6.69,40.0,0.0,13.7,7.3
1646,2019-06-20,1.4589,-3.8,-0.3761,809.34,6.69,40.0,0.0,13.7,7.3
1647,2019-06-21,1.4589,-3.8,-0.3777,809.34,6.69,40.0,0.0,13.7,7.3
1648,2019-06-24,1.4589,-3.8,-0.3787,809.34,6.69,40.0,0.0,13.7,7.3
1649,2019-06-25,1.4589,-3.8,-0.3797,809.34,6.69,40.0,0.0,13.7,7.3
1650,2019-06-26,1.4589,-3.8,-0.3857,809.34,6.69,40.0,0.0,13.7,7.3
1651,2019-06-27,1.4589,-3.8,-0.3818,809.34,6.69,40.0,0.0,13.7,7.3
1652,2019-06-28,1.4589,-3.8,-0.3914,809.34,6.69,40.0,0.0,13.7,7.3
1653,2019-07-01,1.4589,-3.8,-0.3918,809.34,6.69,40.0,0.0,13.7,7.3
1654,2019-07-02,1.4589,-3.8,-0.3922,809.34,6.69,40.0,0.0,13.7,7.3
1655,2019-07-03,1.4589,-3.8,-0.392,809.34,6.69,40.0,0.0,13.7,7.3
1656,2019-07-04,1.4589,-3.8,-0.3931,809.34,6.69,40.0,0.0,13.7,7.3
1657,2019-07-05,1.4589,-3.8,-0.3952,809.34,6.69,40.0,0.0,13.7,7.3
1658,2019-07-08,1.4589,-3.8,-0.391,809.34,6.69,40.0,0.0,13.7,7.3
1659,2019-07-09,1.4589,-3.8,-0.39899999999999997,809.34,6.69,40.0,0.0,13.7,7.3
1660,2019-07-10,1.4589,-3.8,-0.3985,809.34,6.69,40.0,0.0,13.7,7.3
1661,2019-07-11,1.4589,-3.8,-0.4048,809.34,6.69,40.0,0.0,13.7,7.3
1662,2019-07-12,1.4589,-3.8,-0.4,809.34,6.69,40.0,0.0,13.7,7.3
1663,2019-07-15,1.4589,-3.8,-0.401,809.34,6.69,40.0,0.0,13.7,7.3
1664,2019-07-16,1.4589,-3.8,-0.4054,809.34,6.69,40.0,0.0,13.7,7.3
1665,2019-07-17,1.4589,-3.8,-0.4011,809.34,6.69,40.0,0.0,13.7,7.3
1666,2019-07-18,1.4589,-3.8,-0.4061,809.34,6.69,40.0,0.0,13.7,7.3
1667,2019-07-19,1.4589,-3.8,-0.4142,809.34,6.69,40.0,0.0,13.7,7.3
1668,2019-07-22,1.4589,-3.8,-0.4024,809.34,6.69,40.0,0.0,13.7,7.3
1669,2019-07-23,1.4589,-3.8,-0.4071,809.34,6.69,40.0,0.0,13.7,7.3
1670,2019-07-24,1.4589,-3.8,-0.41700000000000004,809.34,6.69,40.0,0.0,13.7,7.3
1671,2019-07-25,1.4589,-3.8,-0.4201,809.34,6.69,40.0,0.0,13.7,7.3
1672,2019-07-26,1.4589,-3.8,-0.4011,809.34,6.69,40.0,0.0,13.7,7.3
1673,2019-07-29,1.4589,-3.8,-0.4022,809.34,6.69,40.0,0.0,13.7,7.3
1674,2019-07-30,1.4589,-3.8,-0.4174,809.34,6.69,40.0,0.0,13.7,7.3
1675,2019-07-31,1.4589,-3.8,-0.4197,809.34,6.69,40.0,0.0,13.7,7.3
1676,2019-08-01,1.4589,-3.8,-0.4152,809.34,6.69,40.0,0.0,13.7,7.3
1677,2019-08-02,1.4589,-3.8,-0.4117,809.34,6.69,40.0,0.0,13.7,7.3
1678,2019-08-05,1.4589,-3.8,-0.4134,809.34,6.69,40.0,0.0,13.7,7.3
1679,2019-08-06,1.4589,-3.8,-0.41600000000000004,809.34,6.69,40.0,0.0,13.7,7.3
1680,2019-08-07,1.4589,-3.8,-0.42,809.34,6.69,40.0,0.0,13.7,7.3
1681,2019-08-08,1.4589,-3.8,-0.4228,809.34,6.69,40.0,0.0,13.7,7.3
1682,2019-08-09,1.4589,-3.8,-0.4171,809.34,6.69,40.0,0.0,13.7,7.3
1683,2019-08-12,1.4589,-3.8,-0.4178,809.34,6.69,40.0,0.0,13.7,7.3
1684,2019-08-13,1.4589,-3.8,-0.425,809.34,6.69,40.0,0.0,13.7,7.3
1685,2019-08-14,1.4589,-3.8,-0.4258,809.34,6.69,40.0,0.0,13.7,7.3
1686,2019-08-15,1.4589,-3.8,-0.4298,809.34,6.69,40.0,0.0,13.7,7.3
1687,2019-08-16,1.4589,-3.8,-0.4427,809.34,6.69,40.0,0.0,13.7,7.3
1688,2019-08-19,1.4589,-3.8,-0.4428,809.34,6.69,40.0,0.0,13.7,7.3
1689,2019-08-20,1.4589,-3.8,-0.4471,809.34,6.69,40.0,0.0,13.7,7.3
1690,2019-08-21,1.4589,-3.8,-0.4584,809.34,6.69,40.0,0.0,13.7,7.3
1691,2019-08-22,1.4589,-3.8,-0.4547,809.34,6.69,40.0,0.0,13.7,7.3
1692,2019-08-23,1.4589,-3.8,-0.4487,809.34,6.69,40.0,0.0,13.7,7.3
1693,2019-08-26,1.4589,-3.8,-0.4487,809.34,6.69,40.0,0.0,13.7,7.3
1694,2019-08-27,1.4589,-3.8,-0.4472,809.34,6.69,40.0,0.0,13.7,7.3
1695,2019-08-28,1.4589,-3.8,-0.4548,809.34,6.69,40.0,0.0,13.7,7.3
1696,2019-08-29,1.4589,-3.8,-0.4581,809.34,6.69,40.0,0.0,13.7,7.3
1697,2019-08-30,1.4589,-3.8,-0.4725,809.34,6.69,40.0,0.0,13.7,7.3
1698,2019-09-02,1.4589,-3.8,-0.4811,809.34,6.69,40.0,0.0,13.7,7.3
1699,2019-09-03,1.4589,-3.8,-0.4818,809.34,6.69,40.0,0.0,13.7,7.3
1700,2019-09-04,1.4589,-3.8,-0.4808,809.34,6.69,40.0,0.0,13.7,7.3
1701,2019-09-05,1.4589,-3.8,-0.48100000000000004,809.34,6.69,40.0,0.0,13.7,7.3
1702,2019-09-06,1.4589,-3.8,-0.4822,809.34,6.69,40.0,0.0,13.7,7.3
1703,2019-09-09,1.4589,-3.8,-0.4808,809.34,6.69,40.0,0.0,13.7,7.3
1704,2019-09-10,1.4589,-3.8,-0.4718,809.34,6.69,40.0,0.0,13.7,7.3
1705,2019-09-11,1.4589,-3.8,-0.4621,809.34,6.69,40.0,0.0,13.7,7.3
1706,2019-09-12,1.4589,-3.8,-0.4657,809.34,6.69,40.0,0.0,13.7,7.3
1707,2019-09-13,1.4589,-3.8,-0.4228,809.34,6.69,40.0,0.0,13.7,7.3
1708,2019-09-16,1.4589,-3.8,-0.4217,809.34,6.69,40.0,0.0,13.7,7.3
1709,2019-09-17,1.4589,-3.8,-0.431,809.34,6.69,40.0,0.0,13.7,7.3
1710,2019-09-18,1.4589,-3.8,-0.42100000000000004,809.34,6.69,40.0,0.0,13.7,7.3
1711,2019-09-19,1.4589,-3.8,-0.4191,809.34,6.69,40.0,0.0,13.7,7.3
1712,2019-09-20,1.4589,-3.8,-0.4252,809.34,6.69,40.0,0.0,13.7,7.3
1713,2019-09-23,1.4589,-3.8,-0.4231,809.34,6.69,40.0,0.0,13.7,7.3
1714,2019-09-24,1.4589,-3.8,-0.4265,809.34,6.69,40.0,0.0,13.7,7.3
1715,2019-09-25,1.4589,-3.8,-0.4265,809.34,6.69,40.0,0.0,13.7,7.3
1716,2019-09-26,1.4589,-3.8,-0.4287,809.34,6.69,40.0,0.0,13.7,7.3
1717,2019-09-27,1.4589,-3.8,-0.4368,809.34,6.69,40.0,0.0,13.7,7.3
1718,2019-09-30,1.4589,-3.8,-0.4368,809.34,6.69,40.0,0.0,13.7,7.3
1719,2019-10-01,1.4589,-3.8,-0.4407,809.34,6.69,40.0,0.0,13.7,7.3
1720,2019-10-02,1.4589,-3.8,-0.4462,809.34,6.69,40.0,0.0,13.7,7.3
1721,2019-10-03,1.4589,-3.8,-0.4487,809.34,6.69,40.0,0.0,13.7,7.3
1722,2019-10-04,1.4589,-3.8,-0.4428,809.34,6.69,40.0,0.0,13.7,7.3
1723,2019-10-07,1.4589,-3.8,-0.4428,809.34,6.69,40.0,0.0,13.7,7.3
1724,2019-10-08,1.4589,-3.8,-0.442,809.34,6.69,40.0,0.0,13.7,7.3
1725,2019-10-09,1.4589,-3.8,-0.44299999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1726,2019-10-10,1.4589,-3.8,-0.4412,809.34,6.69,40.0,0.0,13.7,7.3
1727,2019-10-11,1.4589,-3.8,-0.4401,809.34,6.69,40.0,0.0,13.7,7.3
1728,2019-10-14,1.4589,-3.8,-0.4401,809.34,6.69,40.0,0.0,13.7,7.3
1729,2019-10-15,1.4589,-3.8,-0.4368,809.34,6.69,40.0,0.0,13.7,7.3
1730,2019-10-16,1.4589,-3.8,-0.435,809.34,6.69,40.0,0.0,13.7,7.3
1731,2019-10-17,1.4589,-3.8,-0.4342,809.34,6.69,40.0,0.0,13.7,7.3
1732,2019-10-18,1.4589,-3.8,-0.4352,809.34,6.69,40.0,0.0,13.7,7.3
1733,2019-10-21,1.4589,-3.8,-0.4352,809.34,6.69,40.0,0.0,13.7,7.3
1734,2019-10-22,1.4589,-3.8,-0.4321,809.34,6.69,40.0,0.0,13.7,7.3
1735,2019-10-23,1.4589,-3.8,-0.43,809.34,6.69,40.0,0.0,13.7,7.3
1736,2019-10-24,1.4589,-3.8,-0.43200000000000005,809.34,6.69,40.0,0.0,13.7,7.3
1737,2019-10-25,1.4589,-3.8,-0.4312,809.34,6.69,40.0,0.0,13.7,7.3
1738,2019-10-28,1.4589,-3.8,-0.4312,809.34,6.69,40.0,0.0,13.7,7.3
1739,2019-10-29,1.4589,-3.8,-0.435,809.34,6.69,40.0,0.0,13.7,7.3
1740,2019-10-30,1.4589,-3.8,-0.4358,809.34,6.69,40.0,0.0,13.7,7.3
1741,2019-10-31,1.4589,-3.8,-0.4374,809.34,6.69,40.0,0.0,13.7,7.3
1742,2019-11-01,1.4589,-3.8,-0.4412,809.34,6.69,40.0,0.0,13.7,7.3
1743,2019-11-04,1.4589,-3.8,-0.4412,809.34,6.69,40.0,0.0,13.7,7.3
1744,2019-11-05,1.4589,-3.8,-0.4421,809.34,6.69,40.0,0.0,13.7,7.3
1745,2019-11-06,1.4589,-3.8,-0.4447,809.34,6.69,40.0,0.0,13.7,7.3
1746,2019-11-07,1.4589,-3.8,-0.446,809.34,6.69,40.0,0.0,13.7,7.3
1747,2019-11-08,1.4589,-3.8,-0.4372,809.34,6.69,40.0,0.0,13.7,7.3
1748,2019-11-11,1.4589,-3.8,-0.4372,809.34,6.69,40.0,0.0,13.7,7.3
1749,2019-11-12,1.4589,-3.8,-0.4371,809.34,6.69,40.0,0.0,13.7,7.3
1750,2019-11-13,1.4589,-3.8,-0.4375,809.34,6.69,40.0,0.0,13.7,7.3
1751,2019-11-14,1.4589,-3.8,-0.43700000000000006,809.34,6.69,40.0,0.0,13.7,7.3
1752,2019-11-15,1.4589,-3.8,-0.4365,809.34,6.69,40.0,0.0,13.7,7.3
1753,2019-11-18,1.4589,-3.8,-0.4398,809.34,6.69,40.0,0.0,13.7,7.3
1754,2019-11-19,1.4589,-3.8,-0.4474,809.34,6.69,40.0,0.0,13.7,7.3
1755,2019-11-20,1.4589,-3.8,-0.44799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1756,2019-11-21,1.4589,-3.8,-0.44799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1757,2019-11-22,1.4589,-3.8,-0.445,809.34,6.69,40.0,0.0,13.7,7.3
1758,2019-11-25,1.4589,-3.8,-0.445,809.34,6.69,40.0,0.0,13.7,7.3
1759,2019-11-26,1.4589,-3.8,-0.442,809.34,6.69,40.0,0.0,13.7,7.3
1760,2019-11-27,1.4589,-3.8,-0.4352,809.34,6.69,40.0,0.0,13.7,7.3
1761,2019-11-28,1.4589,-3.8,-0.4347,809.34,6.69,40.0,0.0,13.7,7.3
1762,2019-11-29,1.4589,-3.8,-0.434,809.34,6.69,40.0,0.0,13.7,7.3
1763,2019-12-02,1.4589,-3.8,-0.434,809.34,6.69,40.0,0.0,13.7,7.3
1764,2019-12-03,1.4589,-3.8,-0.434,809.34,6.69,40.0,0.0,13.7,7.3
1765,2019-12-04,1.4589,-3.8,-0.4517,809.34,6.69,40.0,0.0,13.7,7.3
1766,2019-12-05,1.4589,-3.8,-0.44799999999999995,809.34,6.69,40.0,0.0,13.7,7.3
1767,2019-12-06,1.4589,-3.8,-0.4427,809.34,6.69,40.0,0.0,13.7,7.3
1768,2019-12-09,1.4589,-3.8,-0.4427,809.34,6.69,40.0,0.0,13.7,7.3
1769,2019-12-10,1.4589,-3.8,-0.4385,809.34,6.69,40.0,0.0,13.7,7.3
1770,2019-12-11,1.4589,-3.8,-0.4368,809.34,6.69,40.0,0.0,13.7,7.3
1771,2019-12-12,1.4589,-3.8,-0.4364,809.34,6.69,40.0,0.0,13.7,7.3
1772,2019-12-13,1.4589,-3.8,-0.4372,809.34,6.69,40.0,0.0,13.7,7.3
1773,2019-12-16,1.4589,-3.8,-0.4372,809.34,6.69,40.0,0.0,13.7,7.3
1774,2019-12-17,1.4589,-3.8,-0.4328,809.34,6.69,40.0,0.0,13.7,7.3
1775,2019-12-18,1.4589,-3.8,-0.4357,809.34,6.69,40.0,0.0,13.7,7.3
1776,2019-12-19,1.4589,-3.8,-0.4312,809.34,6.69,40.0,0.0,13.7,7.3
1777,2019-12-20,1.4589,-3.8,-0.4202,809.34,6.69,40.0,0.0,13.7,7.3
1778,2019-12-23,1.4589,-3.8,-0.4202,809.34,6.69,40.0,0.0,13.7,7.3
1779,2019-12-24,1.4589,-3.8,-0.4272,809.34,6.69,40.0,0.0,13.7,7.3
1780,2019-12-25,1.4589,-3.8,-0.4262,809.34,6.69,40.0,0.0,13.7,7.3
1781,2019-12-26,1.4589,-3.8,-0.4262,809.34,6.69,40.0,0.0,13.7,7.3
1782,2019-12-27,1.4589,-3.8,-0.4202,809.34,6.69,40.0,0.0,13.7,7.3
1783,2019-12-30,1.4589,-3.8,-0.4202,809.34,6.69,40.0,0.0,13.7,7.3
1784,2019-12-31,1.4589,-3.8,-0.4187,809.34,6.69,40.0,0.0,13.7,7.3
1785,2020-01-01,1.4589,-3.8,-0.4142,809.34,6.69,40.0,0.0,13.7,7.3
1786,2020-01-02,1.4589,-3.8,-0.4142,809.34,6.69,40.0,0.0,13.7,7.3
1787,2020-01-03,1.4589,-3.8,-0.4098,809.34,6.69,40.0,0.0,13.7,7.3
1788,2020-01-06,1.4589,-3.8,-0.4098,809.34,6.69,40.0,0.0,13.7,7.3
1789,2020-01-07,1.4589,-3.8,-0.4171,809.34,6.69,40.0,0.0,13.7,7.3
1790,2020-01-08,1.4589,-3.8,-0.4247,809.34,6.69,40.0,0.0,13.7,7.3
1791,2020-01-09,1.4589,-3.8,-0.4164,809.34,6.69,40.0,0.0,13.7,7.3
1792,2020-01-10,1.4589,-3.8,-0.4232,809.34,6.69,40.0,0.0,13.7,7.3
1793,2020-01-13,1.4589,-3.8,-0.4232,809.34,6.69,40.0,0.0,13.7,7.3
1794,2020-01-14,1.4589,-3.8,-0.4241,809.34,6.69,40.0,0.0,13.7,7.3
1795,2020-01-15,1.4589,-3.8,-0.4211,809.34,6.69,40.0,0.0,13.7,7.3
1796,2020-01-16,1.4589,-3.8,-0.4214,809.34,6.69,40.0,0.0,13.7,7.3
1797,2020-01-17,1.4589,-3.8,-0.424,809.34,6.69,40.0,0.0,13.7,7.3
1798,2020-01-20,1.4589,-3.8,-0.424,809.34,6.69,40.0,0.0,13.7,7.3
1799,2020-01-21,1.4589,-3.8,-0.4201,809.34,6.69,40.0,0.0,13.7,7.3
1800,2020-01-22,1.4589,-3.8,-0.42,809.34,6.69,40.0,0.0,13.7,7.3
1801,2020-01-23,1.4589,-3.8,-0.4195,809.34,6.69,40.0,0.0,13.7,7.3
1802,2020-01-24,1.4589,-3.8,-0.4238,809.34,6.69,40.0,0.0,13.7,7.3
1803,2020-01-27,1.4589,-3.8,-0.429,809.34,6.69,40.0,0.0,13.7,7.3
1804,2020-01-28,1.4589,-3.8,-0.4224,809.34,6.69,40.0,0.0,13.7,7.3
1805,2020-01-29,1.4589,-3.8,-0.4224,809.34,6.69,40.0,0.0,13.7,7.3
1806,2020-01-30,1.4589,-3.8,-0.4224,809.34,6.69,40.0,0.0,13.7,7.3
1807,2020-01-31,1.4589,-3.8,-0.4164,809.34,6.69,40.0,0.0,13.7,7.3
1808,2020-02-03,1.4589,-3.8,-0.423,809.34,6.69,40.0,0.0,13.7,7.3
1809,2020-02-04,1.4589,-3.8,-0.4264,809.34,6.69,40.0,0.0,13.7,7.3
1810,2020-02-05,1.4589,-3.8,-0.4265,809.34,6.69,40.0,0.0,13.7,7.3
1811,2020-02-06,1.4589,-3.8,-0.4232,809.34,6.69,40.0,0.0,13.7,7.3
1812,2020-02-07,1.4589,-3.8,-0.4231,809.34,6.69,40.0,0.0,13.7,7.3
1813,2020-02-10,1.4589,-3.8,-0.4231,809.34,6.69,40.0,0.0,13.7,7.3
1814,2020-02-11,1.4589,-3.8,-0.425,809.34,6.69,40.0,0.0,13.7,7.3
1815,2020-02-12,1.4589,-3.8,-0.4311,809.34,6.69,40.0,0.0,13.7,7.3
1816,2020-02-13,1.4589,-3.8,-0.4327,809.34,6.69,40.0,0.0,13.7,7.3
1817,2020-02-14,1.4589,-3.8,-0.4355,809.34,6.69,40.0,0.0,13.7,7.3
1818,2020-02-17,1.4589,-3.8,-0.4355,809.34,6.69,40.0,0.0,13.7,7.3
1819,2020-02-18,1.4589,-3.8,-0.4337,809.34,6.69,40.0,0.0,13.7,7.3
1820,2020-02-19,1.4589,-3.8,-0.4334,809.34,6.69,40.0,0.0,13.7,7.3
1821,2020-02-20,1.4589,-3.8,-0.4332,809.34,6.69,40.0,0.0,13.7,7.3
1822,2020-02-21,1.4589,-3.8,-0.4408,809.34,6.69,40.0,0.0,13.7,7.3
1823,2020-02-24,1.4589,-3.8,-0.4408,809.34,6.69,40.0,0.0,13.7,7.3
